624 125
285 368
368 312
368 285
368 162
312 313
285 162
624 368
313 58
368 58
368 646
624 102
285 101
313 101
312 101
312 663
101 368
314 678
368 297
58 313
58 368
648 211
406 232
648 326
323 211
211 406
263 413
673 424
263 326
742 263
776 97
591 7
418 7
7 591
7 418
7 413
7 238
266 413
266 496
594 592
307 779
736 523
556 478
523 478
675 516
675 541
341 523
49 214
304 537
675 251
45 523
259 45
45 456
259 251
494 251
201 523
304 523
717 523
675 523
315 664
310 201
310 198
310 523
774 496
259 198
437 411
411 496
411 264
728 494
426 201
426 198
513 612
630 759
630 612
630 513
759 5
513 759
612 759
255 1
694 293
512 739
127 456
293 193
293 689
293 647
293 496
293 456
605 537
603 293
151 465
151 541
506 145
409 465
409 229
409 151
409 193
115 307
115 193
115 603
603 409
603 646
350 562
562 647
562 342
562 465
562 768
342 465
307 664
620 763
620 297
620 646
262 754
604 523
604 145
523 413
604 229
63 424
63 646
636 424
673 413
675 424
315 675
272 515
407 647
272 608
421 608
421 90
608 272
608 185
608 315
608 170
608 392
90 272
272 185
185 315
185 424
185 170
185 392
315 424
315 392
315 219
731 297
267 296
351 239
366 526
366 75
367 530
367 526
367 75
239 530
239 526
239 75
526 402
75 402
75 267
402 267
327 689
343 336
327 768
327 703
327 484
282 401
282 504
401 193
697 492
568 667
668 667
343 465
598 552
282 515
282 492
697 689
568 729
773 647
773 190
686 267
686 327
85 762
85 496
85 162
85 523
327 647
327 85
327 773
773 193
729 321
201 119
201 267
310 267
426 119
713 296
713 575
47 768
523 22
523 229
405 193
405 162
405 754
499 407
164 193
327 456
407 189
730 190
327 48
772 267
598 401
282 384
504 503
729 523
523 484
475 460
475 484
728 164
642 286
642 316
286 316
286 290
286 632
286 627
286 283
286 223
316 290
316 632
316 627
316 283
316 223
290 632
290 627
290 283
290 223
632 627
632 283
632 223
627 283
627 223
283 223
63 373
728 465
503 48
503 772
729 496
327 46
262 465
22 229
22 296
309 351
309 697
309 700
309 344
309 327
309 597
351 697
351 700
351 344
351 327
351 597
351 672
351 356
697 700
697 344
697 597
697 672
697 356
697 366
697 76
697 64
697 84
697 239
700 344
700 327
700 597
700 672
700 356
700 366
700 76
700 64
700 84
700 239
344 327
344 597
344 672
344 356
344 366
344 76
344 64
344 84
344 239
344 310
344 288
327 597
327 672
327 356
327 366
327 76
327 64
327 84
327 239
327 310
327 288
327 240
597 672
597 356
597 366
597 76
597 64
597 84
597 239
597 310
597 288
597 240
597 618
672 356
672 366
672 76
672 64
672 84
672 239
672 310
672 288
672 240
672 618
672 619
672 621
356 366
356 76
356 64
356 84
356 239
356 310
356 288
356 240
356 618
356 619
356 621
356 367
356 22
366 76
366 64
366 84
366 310
366 288
366 240
366 618
366 619
366 621
366 22
366 59
76 64
76 84
76 239
76 310
76 288
76 240
76 618
76 619
76 621
76 367
76 22
76 59
76 227
64 84
64 239
64 310
64 288
64 240
64 618
64 619
64 621
64 367
64 22
64 59
64 227
84 239
84 310
84 288
84 240
84 618
84 619
84 621
84 367
84 22
84 59
84 227
239 310
239 288
239 240
239 618
239 619
239 621
239 367
239 22
239 59
239 227
310 288
310 240
310 618
310 619
310 621
310 367
310 22
310 59
310 227
288 240
288 618
288 619
288 621
288 367
288 22
288 59
288 227
240 618
240 619
240 621
240 367
240 22
240 59
240 227
618 621
618 367
618 22
618 59
618 227
618 402
619 621
619 367
619 22
619 59
619 227
619 402
621 367
621 22
621 59
621 227
367 22
367 59
367 227
59 227
530 401
530 299
530 328
530 671
526 401
526 299
526 328
526 671
401 75
401 299
401 328
401 671
75 299
75 328
75 671
299 328
299 671
328 671
402 701
402 497
701 497
327 694
699 321
686 46
686 523
63 321
371 296
509 229
631 229
692 296
631 509
631 510
509 496
510 496
510 259
259 162
260 259
260 164
90 496
389 296
361 296
340 361
340 296
730 722
523 722
438 465
499 438
499 125
438 125
259 189
523 50
523 267
523 327
260 456
260 297
262 747
731 426
637 358
639 485
405 485
694 485
694 119
730 274
274 259
635 408
259 267
259 325
523 731
310 703
633 46
523 90
260 667
438 505
260 407
260 18
438 747
694 267
694 125
694 162
691 496
691 694
694 484
438 691
479 250
479 332
638 324
694 762
694 327
387 609
694 251
694 198
773 198
773 119
198 387
198 165
198 63
387 46
262 520
63 762
63 438
343 370
63 47
63 523
47 353
353 46
479 694
523 585
523 505
353 343
353 321
343 46
343 693
693 438
438 605
438 730
438 499
730 761
730 97
499 46
631 609
576 119
576 327
98 630
98 125
98 329
98 768
630 125
630 329
630 768
329 768
523 48
523 772
720 694
694 193
523 165
735 250
568 332
668 735
668 747
469 609
469 193
198 496
668 293
735 238
730 238
451 479
735 296
730 296
668 451
778 365
365 408
365 47
694 340
694 255
509 340
509 90
509 730
509 722
509 255
509 438
259 720
259 730
259 722
259 255
259 50
259 262
259 272
259 389
720 340
720 90
720 722
720 255
720 438
720 50
720 262
720 260
720 272
720 389
340 90
340 730
340 722
735 255
735 50
735 262
735 260
735 272
735 389
730 438
722 255
722 438
438 50
438 260
438 272
262 272
262 389
272 389
90 186
90 689
90 389
90 408
523 371
438 371
438 191
438 34
389 370
47 165
389 407
407 260
692 438
438 692
389 191
692 47
47 509
438 631
631 523
778 456
90 296
669 370
669 523
523 669
84 669
68 703
84 609
669 191
347 186
779 713
198 694
523 373
523 407
642 382
382 456
382 373
47 321
47 370
407 694
694 335
382 335
382 332
691 382
382 326
382 250
451 694
382 229
382 277
694 229
382 646
90 694
273 664
438 663
694 284
284 162
273 663
273 137
284 694
308 694
694 163
308 321
273 163
312 694
523 162
273 278
523 18
260 326
371 369
371 238
371 277
523 137
523 387
389 278
389 694
289 260
289 184
260 219
184 260
184 219
184 46
184 266
778 47
523 631
523 620
259 631
259 620
778 321
778 496
778 754
90 413
289 297
731 289
438 633
633 332
686 438
686 188
259 633
620 633
379 581
222 229
379 646
581 379
581 678
622 624
686 624
686 222
624 97
624 373
302 222
302 297
222 302
358 413
624 413
624 496
285 754
285 125
313 162
312 285
312 624
285 58
313 102
313 646
368 102
624 647
102 646
102 101
102 313
102 754
313 373
313 302
101 678
101 280
101 297
101 585
101 125
622 101
101 586
312 586
222 101
280 313
280 101
313 314
313 97
368 314
368 97
313 297
368 222
368 413
222 413
222 58
312 58
58 335
368 165
368 313
347 297
406 646
406 325
406 505
406 648
406 323
406 326
323 332
211 413
648 285
323 285
648 406
323 406
263 496
170 496
170 261
261 263
261 229
261 703
261 538
263 703
263 538
263 233
170 664
263 742
742 238
263 238
776 474
737 456
591 456
591 280
591 496
418 280
591 485
418 591
418 485
726 413
726 485
776 591
776 418
776 485
776 413
516 413
7 373
591 465
418 465
591 297
591 585
418 297
418 585
418 676
7 585
676 368
347 368
347 496
418 368
418 358
266 368
266 358
368 496
358 339
368 538
598 678
339 678
779 130
523 3
315 341
594 662
593 662
523 779
523 575
736 779
736 575
779 575
779 736
736 556
307 736
307 478
736 593
593 478
478 779
779 523
523 214
214 647
170 675
170 516
170 541
594 646
779 593
475 523
593 575
592 3
341 3
78 49
214 673
214 304
78 673
78 304
605 673
605 304
304 424
673 537
605 145
295 523
295 675
605 49
49 130
45 130
523 733
259 456
509 45
259 509
260 45
260 541
45 733
514 251
494 201
494 198
494 523
198 494
523 514
475 514
475 494
347 509
509 274
260 509
631 260
592 768
272 413
523 605
717 49
717 251
717 514
49 717
49 514
49 478
49 556
478 556
214 592
304 593
675 145
675 646
675 170
170 251
315 538
45 623
523 623
45 296
623 510
623 361
623 699
510 361
510 699
694 63
310 296
541 523
259 514
673 145
304 295
673 295
523 676
676 509
676 541
509 296
509 676
274 496
274 774
239 774
259 774
774 575
260 163
515 516
675 254
254 647
254 365
365 411
778 437
773 605
365 605
438 411
264 496
381 424
381 496
198 254
646 315
515 315
341 119
670 523
401 296
254 728
365 728
437 728
411 728
728 475
728 514
728 523
384 327
475 327
514 327
514 321
494 327
494 321
327 321
426 523
310 496
619 310
273 402
670 497
576 343
576 165
343 496
384 119
492 384
380 58
637 119
637 772
637 514
637 494
514 728
514 639
759 612
513 5
758 667
758 552
630 496
612 728
612 630
630 763
763 228
630 497
228 497
369 552
492 193
694 1
699 1
722 1
63 340
63 255
63 509
63 735
63 426
340 509
509 1
260 189
259 201
274 201
274 198
201 408
198 408
252 662
252 624
252 101
171 739
171 512
694 512
694 739
694 171
512 171
576 63
576 768
63 369
63 336
63 98
127 762
215 349
349 215
349 354
687 456
349 456
462 403
31 71
31 570
349 664
403 540
403 462
349 703
349 413
525 296
180 293
540 413
37 164
215 703
777 296
525 777
31 294
570 383
32 385
8 703
572 690
555 543
540 403
396 52
687 485
687 229
13 646
349 465
349 420
349 434
349 41
349 419
349 657
476 104
349 614
168 349
32 293
352 110
32 352
32 449
545 120
542 655
777 542
570 31
570 153
385 32
567 456
8 413
349 472
507 706
464 723
363 51
555 159
543 332
403 122
349 687
687 659
13 687
55 687
687 541
420 349
349 511
215 413
349 42
349 238
349 318
777 352
32 110
777 525
32 443
777 545
545 293
53 294
558 130
558 710
169 162
318 542
570 294
570 495
570 755
570 630
570 703
570 423
570 586
31 87
570 738
9 655
31 9
777 567
567 208
208 544
777 551
476 154
476 44
388 154
468 192
540 456
349 8
349 517
349 756
349 574
464 23
464 51
566 73
539 373
73 539
122 403
403 533
547 345
403 242
403 37
37 355
349 40
540 462
540 517
55 413
687 703
687 472
11 413
55 11
687 549
11 646
397 26
777 349
349 69
349 133
349 306
349 495
349 311
386 349
215 645
349 305
215 419
349 161
349 110
349 424
349 605
515 14
548 349
349 521
215 420
32 486
352 32
32 517
525 293
32 296
525 667
777 465
160 586
160 319
43 443
545 485
545 238
545 207
546 293
32 747
32 88
53 558
53 296
53 332
55 54
35 219
53 35
542 424
542 193
542 169
151 605
467 169
777 169
318 517
318 574
777 482
777 770
180 625
570 229
570 325
570 747
570 517
153 31
153 485
153 570
570 87
318 664
116 271
318 116
31 655
385 88
32 181
498 197
197 498
9 542
567 97
208 97
567 193
567 238
567 777
177 573
177 193
54 708
154 149
154 646
154 757
705 293
32 117
32 705
32 468
32 192
32 703
529 443
8 646
8 485
572 507
572 706
690 507
690 706
403 355
51 464
51 765
39 566
566 754
73 566
73 413
73 373
4 39
4 159
179 555
159 555
543 485
555 754
543 555
463 220
463 332
301 543
543 27
543 18
543 159
12 646
12 403
403 354
403 762
403 413
403 456
403 335
52 396
52 547
38 164
349 586
349 400
403 138
10 242
10 403
10 220
403 564
462 229
540 164
462 164
55 569
304 687
687 13
687 533
55 13
13 11
687 11
687 678
687 325
687 424
687 55
687 579
629 549
687 552
477 413
477 11
476 708
462 687
687 413
54 541
349 754
21 397
397 349
349 684
215 148
215 354
215 688
349 439
386 439
349 333
349 225
349 81
349 114
349 749
349 130
349 271
349 60
60 349
215 60
349 537
349 151
476 605
349 104
515 651
14 651
349 275
349 293
318 349
349 744
168 114
349 168
661 709
661 352
352 466
352 709
777 485
777 112
452 112
452 61
352 495
352 703
352 667
352 461
352 738
777 229
777 32
525 449
352 465
777 667
32 164
32 765
160 293
32 160
32 134
160 545
134 545
134 485
545 525
206 294
545 229
545 372
545 646
545 88
207 545
207 164
546 32
546 646
545 667
377 120
377 374
545 374
32 193
305 145
53 130
558 53
53 652
558 193
558 280
558 605
53 55
55 71
55 53
55 130
54 372
54 294
305 229
305 35
305 224
305 541
35 325
35 762
35 294
53 393
35 453
35 220
169 193
169 294
542 453
542 370
542 164
318 698
542 777
542 525
777 332
542 244
542 203
203 732
203 244
203 770
542 461
169 677
169 542
169 318
542 318
169 61
777 399
399 169
399 525
169 399
169 525
525 677
169 332
352 601
352 542
542 534
318 534
352 162
542 485
542 703
756 744
180 756
180 747
684 485
684 180
535 293
570 465
570 533
31 574
31 465
570 71
570 646
570 582
570 456
570 162
570 754
570 588
570 732
570 164
570 306
570 378
31 153
31 703
153 703
31 646
570 724
465 355
570 165
121 666
116 318
318 271
318 617
666 495
525 93
525 570
385 755
